210,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
240,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
270,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
300,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
330,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
360,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
390,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
420,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
450,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
480,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
510,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
540,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
570,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
600,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},68.6440677966102
630,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},84.4155844155844
660,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
690,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
720,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
750,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
780,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
810,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
840,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
870,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
900,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
930,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
960,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
990,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1020,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1050,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1080,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1110,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1140,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1170,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1200,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1230,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1260,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1290,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1320,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1350,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1380,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1410,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1440,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
1470,2,loon-service,/api/v1/holidays?from={year}&to={year_plus_2},100.0
0,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
30,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
60,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
90,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
120,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
150,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
180,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
210,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
240,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
270,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
300,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
330,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
360,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
390,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
420,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
450,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
480,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
510,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
540,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
570,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
600,3,loon-service,{mitarbeiter_abwesenheiten_uri},66.19718309859151
630,3,loon-service,{mitarbeiter_abwesenheiten_uri},77.3399014778325
660,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
690,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
720,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
750,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
780,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
810,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
840,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
870,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
900,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
930,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
960,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
990,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1020,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1050,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1080,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1110,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1140,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1170,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1200,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1230,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1260,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1290,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1320,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1350,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1380,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1410,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
1440,3,loon-service,{mitarbeiter_abwesenheiten_uri},100.0
