Time,createOrder,basket,getCatalogue,getItem,getCart,login,getOrders,catalogue,home,tags,getCustomer,viewOrdersPage,cataloguePage,getRelated,addToCart,catalogueSize,getAddress,getCard,showDetails
1390.0,0.006296,0.001106,0.00316,0.005577,0.00831,0.007882,0.005608,0.001058,0.001112,0.002627,0.004608,0.001042,0.003017,0.003518,0.001306,0.003043,0.003136,0.003851,0.001228
1395.0,0.005392,0.001528,0.003779,0.003586,0.005442,0.015186,0.005537,0.00133,0.001577,0.002903,0.00359,0.001602,0.007855,0.003572,0.001259,0.004528,0.003888,0.003501,0.001492
1400.0,0.005568,0.00146,0.003726,0.004096,0.007548,0.011569,0.005466,0.001216,0.001303,0.003546,0.006295,0.001142,0.004025,0.003948,0.00149,0.008083,0.003663,0.0112,0.001784
1405.0,0.005087,0.001273,0.004032,0.00529,0.006763,0.009167,0.005294,0.001052,0.001147,0.003856,0.005048,0.001385,0.0038,0.003245,0.020144,0.003819,0.00588,0.0,0.001322
1410.0,0.005787,0.001264,0.003429,0.003239,0.006356,0.009465,0.004965,0.001287,0.001135,0.002827,0.005096,0.001298,0.003178,0.003293,0.001083,0.007256,0.003156,0.003216,0.001074
1415.0,0.004968,0.001269,0.003457,0.004772,0.006311,0.015157,0.005011,0.001157,0.001316,0.007789,0.004913,0.001351,0.003418,0.003656,0.00131,0.003317,0.003687,0.00324,0.001157
1420.0,0.006363,0.001298,0.003673,0.0034,0.008792,0.017793,0.013608,0.001194,0.001336,0.003342,0.005503,0.001227,0.00343,0.007733,0.007379,0.003306,0.003342,0.023476,0.001543
1425.0,0.0061,0.001741,0.00359,0.008308,0.005326,0.013626,0.005406,0.001083,0.001101,0.005338,0.003639,0.001079,0.003408,0.003513,0.001182,0.004019,0.003544,0.00378,0.003306
1430.0,0.01133,0.001305,0.003496,0.002937,0.007419,0.009132,0.004988,0.001114,0.00122,0.00822,0.005921,0.001039,0.003982,0.003365,0.001025,0.003092,0.00747,0.003007,0.001299
1435.0,0.005157,0.001176,0.004131,0.007778,0.009308,0.009068,0.006135,0.001073,0.001516,0.002687,0.004672,0.001484,0.003692,0.003523,0.001436,0.003272,0.003215,0.003742,0.001106
1440.0,0.005578,0.00482,0.003499,0.003448,0.007717,0.01123,0.018476,0.001232,0.001471,0.003592,0.003764,0.00139,0.003664,0.007456,0.00686,0.003508,0.004608,0.003818,0.001385
1445.0,0.0,0.001232,0.004495,0.003581,0.006747,0.015246,0.005266,0.001173,0.00127,0.002872,0.008889,0.003838,0.00356,0.003363,0.001454,0.003933,0.003367,0.003355,0.001149
1450.0,0.005969,0.001296,0.003412,0.004641,0.006792,0.008741,0.012861,0.001072,0.001307,0.00316,0.004558,0.001135,0.003289,0.007177,0.001137,0.003717,0.003207,0.003377,0.001227
1455.0,0.004858,0.001712,0.003816,0.008011,0.005092,0.008692,0.008692,0.001078,0.001102,0.002777,0.007463,0.001342,0.003684,0.003273,0.001171,0.003715,0.003531,0.00335,0.001173
1460.0,0.005488,0.001547,0.003736,0.0083,0.007848,0.015401,0.005694,0.002509,0.001316,0.009299,0.004163,0.001549,0.004211,0.003795,0.001557,0.003884,0.004835,0.00365,0.001525
1465.0,0.004881,0.001138,0.003535,0.003833,0.005284,0.014348,0.009113,0.00136,0.001233,0.003125,0.004998,0.001452,0.003376,0.003609,0.001314,0.00346,0.021564,0.003923,0.001171
1470.0,0.004924,0.001134,0.003328,0.003071,0.005676,0.008396,0.00477,0.001064,0.001063,0.007036,0.004401,0.00103,0.002925,0.006063,0.001316,0.003117,0.003171,0.028679,0.001205
1475.0,0.005291,0.00127,0.003262,0.004702,0.005223,0.009186,0.005389,0.001077,0.001171,0.002595,0.005904,0.001228,0.003247,0.003249,0.001113,0.003875,0.002813,0.003553,0.001154
1480.0,0.005202,0.001411,0.003504,0.005543,0.00592,0.009346,0.024669,0.00173,0.001259,0.012362,0.003397,0.001152,0.005242,0.009658,0.001187,0.003712,0.004346,0.003552,0.001622
1485.0,0.005333,0.001219,0.00383,0.005625,0.010793,0.011723,0.005181,0.001158,0.001198,0.002786,0.00497,0.001466,0.003938,0.003878,0.001301,0.003552,0.003841,0.009926,0.001303
1490.0,0.005714,0.001281,0.003942,0.004615,0.00731,0.01012,0.005167,0.001215,0.001294,0.002916,0.00325,0.001277,0.005161,0.006878,0.001392,0.003374,0.013342,0.003077,0.001227
1495.0,0.004797,0.001186,0.003897,0.003188,0.006989,0.021396,0.005168,0.001114,0.001072,0.008395,0.004957,0.001023,0.003287,0.007037,0.001089,0.003438,0.003668,0.003221,0.001245
1500.0,0.005929,0.001265,0.003547,0.003945,0.00796,0.016719,0.005125,0.001487,0.001276,0.015381,0.003897,0.001176,0.00384,0.008639,0.001473,0.003538,0.003643,0.003338,0.001407
1505.0,0.014633,0.001189,0.004242,0.003675,0.005801,0.009088,0.00587,0.001273,0.001278,0.003061,0.004828,0.001643,0.00366,0.006604,0.00129,0.003755,0.003622,0.003582,0.001386
1510.0,0.00523,0.00117,0.003747,0.006114,0.006794,0.012702,0.004776,0.001166,0.001262,0.018135,0.005221,0.001131,0.003445,0.009896,0.002396,0.006943,0.003521,0.00307,0.001124
1515.0,0.0,0.001199,0.003282,0.005786,0.011058,0.008816,0.010002,0.001093,0.001343,0.007643,0.0067,0.001916,0.00447,0.003828,0.001511,0.012917,0.01306,0.003223,0.001214
1520.0,0.005918,0.001219,0.003848,0.005552,0.006553,0.009259,0.005461,0.001187,0.001212,0.00681,0.005178,0.002007,0.003406,0.003562,0.001128,0.008925,0.0,0.003298,0.002356
1525.0,0.0,0.001376,0.003547,0.007659,0.005068,0.009177,0.00545,0.001715,0.001168,0.003159,0.005317,0.001185,0.003551,0.006236,0.001569,0.003686,0.003405,0.003599,0.001276
1530.0,0.011818,0.001252,0.003798,0.006674,0.006496,0.016153,0.005423,0.001166,0.00135,0.002691,0.00458,0.001656,0.003609,0.006832,0.002387,0.004175,0.003735,0.004465,0.001239
1535.0,0.004729,0.001398,0.003379,0.003287,0.00608,0.00911,0.008972,0.00115,0.001161,0.009956,0.003214,0.001054,0.002928,0.003236,0.007312,0.003361,0.00273,0.0038,0.00112
1540.0,0.005366,0.001867,0.003542,0.006828,0.006824,0.010115,0.005489,0.001292,0.001252,0.002887,0.003587,0.001778,0.004788,0.003196,0.001192,0.004,0.003384,0.003448,0.001568
1545.0,0.005308,0.00154,0.003585,0.003708,0.00845,0.010977,0.010774,0.00117,0.001347,0.009232,0.007779,0.001269,0.003816,0.004106,0.001308,0.004151,0.003892,0.012509,0.001532
1550.0,0.005769,0.001149,0.003575,0.00751,0.007706,0.010392,0.009153,0.001275,0.001223,0.006968,0.008011,0.001399,0.003331,0.003601,0.001625,0.003473,0.004559,0.004099,0.001231
1555.0,0.005146,0.001252,0.003492,0.007924,0.010656,0.02184,0.006435,0.001319,0.001475,0.003067,0.004638,0.001112,0.004188,0.003287,0.001228,0.009506,0.003305,0.003735,0.001356
1560.0,0.004981,0.0012,0.00351,0.005315,0.006829,0.014165,0.00524,0.001074,0.001169,0.009061,0.003749,0.001384,0.003571,0.003533,0.001371,0.011013,0.003505,0.003187,0.001814
1565.0,0.005625,0.00135,0.003491,0.004864,0.006109,0.009302,0.010114,0.00123,0.001311,0.007701,0.005907,0.001646,0.0038,0.006969,0.00123,0.003802,0.008364,0.003717,0.001275
1570.0,0.019417,0.00122,0.004112,0.005554,0.007758,0.009199,0.010415,0.001668,0.001333,0.003337,0.004325,0.001241,0.005723,0.003789,0.001539,0.0149,0.00387,0.013229,0.001336
1575.0,0.004945,0.00184,0.003476,0.003596,0.007629,0.015132,0.008127,0.001071,0.001133,0.002845,0.005933,0.00107,0.003468,0.004272,0.001266,0.003063,0.003165,0.013632,0.001204
1580.0,0.011734,0.001243,0.00399,0.006117,0.007126,0.014861,0.010448,0.001217,0.001251,0.00312,0.008014,0.001134,0.003764,0.003643,0.001114,0.003622,0.004021,0.003853,0.001389
1585.0,0.005967,0.001209,0.00409,0.00553,0.008838,0.010379,0.005333,0.001358,0.001376,0.002862,0.004232,0.001313,0.004265,0.004346,0.001416,0.003442,0.003693,0.003502,0.001461
1590.0,0.005559,0.001359,0.003511,0.008407,0.007822,0.019709,0.005679,0.001368,0.001298,0.002852,0.009153,0.001296,0.006278,0.005552,0.001579,0.004017,0.039382,0.008847,0.001404
1595.0,0.006256,0.001715,0.003641,0.003335,0.008501,0.008657,0.005468,0.001195,0.001247,0.002815,0.004941,0.00259,0.003274,0.006435,0.001997,0.003349,0.00429,0.003993,0.002559
1600.0,0.005275,0.001324,0.00391,0.003346,0.00594,0.009435,0.005548,0.001163,0.001252,0.002955,0.003443,0.001167,0.005821,0.011543,0.001664,0.003628,0.0034,0.003418,0.001579
1605.0,0.005103,0.001115,0.003439,0.006631,0.006014,0.008608,0.005531,0.001158,0.001104,0.00324,0.006317,0.001029,0.003167,0.003175,0.001196,0.011132,0.002914,0.003773,0.001198
1610.0,0.020287,0.001622,0.003545,0.003852,0.00683,0.01287,0.005026,0.001577,0.001229,0.002828,0.004889,0.001068,0.00309,0.006325,0.001062,0.003295,0.010684,0.011453,0.001134
1615.0,0.004855,0.00149,0.003631,0.005184,0.007853,0.01385,0.012615,0.001121,0.001676,0.002789,0.008874,0.001182,0.003461,0.00757,0.001359,0.003401,0.003663,0.003202,0.0013
1620.0,0.005816,0.001269,0.003925,0.003933,0.00449,0.009622,0.005191,0.001493,0.001268,0.00382,0.004516,0.001096,0.004087,0.003489,0.00143,0.003632,0.003047,0.003628,0.001427
1625.0,0.00619,0.001304,0.003597,0.003283,0.006018,0.022191,0.014544,0.001064,0.001111,0.005166,0.005688,0.001258,0.003208,0.003337,0.001126,0.003509,0.003188,0.016406,0.001174
1630.0,0.005377,0.001441,0.00371,0.00448,0.005612,0.008017,0.005128,0.001194,0.001111,0.005894,0.005831,0.001059,0.003509,0.003217,0.001099,0.003767,0.003428,0.003296,0.001099
1635.0,0.004965,0.00124,0.003525,0.005359,0.007147,0.00912,0.005075,0.001058,0.001215,0.006862,0.004671,0.001094,0.003575,0.008549,0.001124,0.007428,0.003513,0.003948,0.001107
1640.0,0.006732,0.002205,0.003729,0.007347,0.00504,0.009894,0.00537,0.001372,0.001392,0.008863,0.008744,0.00144,0.003547,0.010959,0.001291,0.003519,0.003811,0.003212,0.001235
1645.0,0.007065,0.001425,0.003913,0.005301,0.006572,0.018163,0.005329,0.00132,0.001561,0.003332,0.005691,0.001173,0.004719,0.003475,0.001468,0.003838,0.004228,0.004017,0.00122
1650.0,0.004655,0.001061,0.003608,0.003498,0.008376,0.012939,0.005336,0.001424,0.001146,0.002751,0.005212,0.001184,0.003964,0.008691,0.001377,0.003645,0.003625,0.003064,0.00112
1655.0,0.004965,0.001715,0.003965,0.003357,0.005514,0.008841,0.005234,0.001146,0.00126,0.002807,0.006182,0.00118,0.003711,0.003344,0.001064,0.003594,0.041407,0.002892,0.001124
1660.0,0.005111,0.001158,0.003633,0.004124,0.006823,0.01916,0.005657,0.001967,0.001607,0.008347,0.005492,0.001385,0.003522,0.00596,0.001393,0.003478,0.02265,0.003083,0.00143
1665.0,0.028335,0.001268,0.00351,0.005563,0.004947,0.014899,0.005315,0.001246,0.001235,0.002828,0.004993,0.001409,0.003576,0.005937,0.001359,0.003927,0.00402,0.003345,0.002295
1670.0,0.004759,0.001156,0.00353,0.003241,0.006919,0.00852,0.023448,0.001265,0.001215,0.0028,0.00316,0.000954,0.003595,0.003257,0.001019,0.003229,0.00407,0.003799,0.001304
1675.0,0.004661,0.001328,0.003265,0.004891,0.005476,0.008944,0.010293,0.001331,0.001283,0.003416,0.007957,0.001346,0.00366,0.005854,0.009293,0.005113,0.003726,0.003435,0.001153
1680.0,0.01493,0.001314,0.004227,0.006892,0.006552,0.009419,0.005985,0.001576,0.001382,0.002715,0.003531,0.001499,0.003322,0.007265,0.009269,0.003466,0.004226,0.004359,0.001184
1685.0,0.005544,0.010248,0.003594,0.00626,0.006359,0.014527,0.006776,0.001126,0.001782,0.007782,0.003525,0.00164,0.004998,0.003177,0.001279,0.009848,0.003564,0.003648,0.00119
1690.0,0.005181,0.002103,0.003447,0.003268,0.00516,0.010381,0.005851,0.001155,0.001167,0.002745,0.005279,0.001263,0.003433,0.004002,0.001196,0.003496,0.015593,0.003201,0.001204
1695.0,0.043422,0.001115,0.003273,0.004468,0.005078,0.008915,0.005309,0.001091,0.001055,0.002658,0.004966,0.001257,0.003376,0.00861,0.00139,0.010496,0.003055,0.003709,0.001089
1700.0,0.005321,0.001475,0.003594,0.003473,0.005143,0.010052,0.005049,0.001733,0.001279,0.008921,0.005505,0.00125,0.004159,0.00446,0.001223,0.003362,0.008818,0.004152,0.00141
1705.0,0.005921,0.002695,0.004604,0.004586,0.005304,0.009273,0.006595,0.001598,0.001201,0.003236,0.004794,0.001463,0.004041,0.003447,0.001588,0.003925,0.005025,0.003838,0.001389
1710.0,0.005028,0.001184,0.003503,0.004712,0.007159,0.016529,0.005359,0.00128,0.003097,0.003003,0.004656,0.0012,0.003031,0.006846,0.001416,0.015209,0.003035,0.003103,0.001538
1715.0,0.006117,0.001753,0.003345,0.005082,0.005496,0.011218,0.004561,0.001246,0.00125,0.003392,0.004624,0.001782,0.003777,0.003121,0.001156,0.003274,0.003026,0.003817,0.0011
1720.0,0.004805,0.001484,0.004157,0.004982,0.009189,0.017883,0.005195,0.001361,0.001273,0.002896,0.003491,0.001594,0.003394,0.00331,0.0,0.003609,0.003438,0.003123,0.001396
1725.0,0.006413,0.0,0.003667,0.00543,0.007132,0.02508,0.005545,0.001201,0.001799,0.003111,0.00491,0.00121,0.003669,0.007016,0.001375,0.008912,0.003676,0.003784,0.001426
1730.0,0.005459,0.001168,0.003644,0.004878,0.012278,0.040589,0.005446,0.002207,0.001327,0.002663,0.006065,0.001027,0.003721,0.0035,0.001198,0.003384,0.003485,0.003099,0.001648
1735.0,0.004503,0.001192,0.003818,0.003499,0.006415,0.007993,0.020357,0.001218,0.001145,0.002747,0.004375,0.002209,0.003535,0.003326,0.001169,0.003348,0.011238,0.003597,0.001332
1740.0,0.005136,0.001111,0.003691,0.006097,0.005924,0.018104,0.005341,0.001192,0.001314,0.018117,0.00806,0.001283,0.003321,0.003354,0.001175,0.003483,0.003539,0.004101,0.00139
1745.0,0.006615,0.001286,0.003636,0.004097,0.005646,0.011481,0.005658,0.00122,0.001193,0.003012,0.004825,0.001631,0.003617,0.00367,0.001172,0.005008,0.003355,0.003597,0.001222
1750.0,0.00544,0.001331,0.003848,0.006069,0.006259,0.009188,0.014204,0.001302,0.001881,0.007367,0.005796,0.001428,0.003529,0.003562,0.001284,0.008217,0.00372,0.003558,0.001962
1755.0,0.004864,0.001193,0.003345,0.003185,0.004897,0.013684,0.005343,0.001086,0.001204,0.002932,0.007546,0.001074,0.00327,0.007634,0.010812,0.002972,0.003074,0.003164,0.001176
1760.0,0.004387,0.001242,0.003828,0.00525,0.008417,0.015178,0.005005,0.001223,0.001179,0.002832,0.003235,0.001004,0.003245,0.003765,0.0,0.010818,0.003907,0.003348,0.001202
1765.0,0.005183,0.003302,0.003742,0.00721,0.004213,0.013515,0.005605,0.001254,0.001256,0.003193,0.006808,0.001394,0.004004,0.003401,0.001309,0.003491,0.003493,0.004326,0.001614
1770.0,0.006165,0.0,0.003791,0.00348,0.00628,0.013782,0.005336,0.001302,0.001244,0.005618,0.005092,0.002212,0.003744,0.003614,0.001452,0.004189,0.00312,0.003705,0.001544
1775.0,0.005093,0.001144,0.005528,0.007605,0.007553,0.010125,0.005153,0.001188,0.001221,0.002995,0.007019,0.001036,0.003816,0.003052,0.001166,0.003559,0.003297,0.003462,0.001166
1780.0,0.0,0.001555,0.003327,0.006982,0.010214,0.009061,0.004953,0.001794,0.001139,0.005498,0.006074,0.001178,0.003686,0.003203,0.010528,0.006227,0.00419,0.012479,0.001067
1785.0,0.008605,0.001879,0.003665,0.003713,0.006918,0.00927,0.011231,0.001967,0.001275,0.003526,0.003507,0.00108,0.003965,0.003467,0.001416,0.003719,0.003416,0.003677,0.001422
1790.0,0.00512,0.001164,0.00366,0.004286,0.007959,0.009947,0.005513,0.001396,0.001239,0.002841,0.006605,0.001467,0.003429,0.003549,0.001145,0.003507,0.00382,0.014543,0.003728
1795.0,0.005007,0.001509,0.003544,0.00652,0.005141,0.00864,0.005212,0.001076,0.00117,0.002746,0.004412,0.001072,0.003249,0.006531,0.001329,0.003155,0.002738,0.003264,0.001361
1800.0,0.004728,0.001457,0.003345,0.004503,0.009984,0.012095,0.004749,0.001211,0.001217,0.002739,0.005913,0.001102,0.003566,0.003186,0.00116,0.00324,0.003187,0.003403,0.001226
1805.0,0.006078,0.002223,0.003781,0.005276,0.007296,0.013315,0.005431,0.001213,0.001674,0.002977,0.004748,0.001386,0.003445,0.007033,0.001292,0.003664,0.003196,0.003415,0.00136
1810.0,0.006507,0.001326,0.003915,0.005711,0.007881,0.009921,0.005319,0.001195,0.001696,0.008883,0.003711,0.001373,0.003733,0.00344,0.001423,0.0038,0.00352,0.003837,0.001466
1815.0,0.004936,0.001534,0.004748,0.003368,0.005966,0.009015,0.005718,0.001175,0.001231,0.00669,0.006944,0.001132,0.003622,0.008744,0.001223,0.007352,0.003182,0.003113,0.001313
1820.0,0.007432,0.001901,0.003376,0.007575,0.00628,0.008906,0.012852,0.001034,0.001186,0.00269,0.003147,0.001066,0.00409,0.006326,0.001257,0.003074,0.003725,0.0,0.001138
1825.0,0.005374,0.00124,0.003385,0.004699,0.010399,0.017376,0.013265,0.001042,0.001214,0.002736,0.009655,0.001067,0.00345,0.003667,0.001123,0.003493,0.011406,0.003236,0.001222
1830.0,0.005439,0.001279,0.004113,0.005549,0.009436,0.013627,0.005612,0.001177,0.001466,0.002967,0.00357,0.001476,0.004033,0.004486,0.001255,0.004147,0.003799,0.003582,0.001338
1835.0,0.005126,0.001194,0.004938,0.006289,0.006777,0.01821,0.005628,0.00144,0.001401,0.003133,0.005956,0.001377,0.006765,0.004705,0.001354,0.003273,0.003376,0.003911,0.001219
1840.0,0.014391,0.001543,0.003323,0.003165,0.012307,0.008617,0.004685,0.002162,0.001123,0.00309,0.004315,0.001577,0.00341,0.011559,0.00124,0.003204,0.002722,0.003175,0.001294
1845.0,0.005181,0.001094,0.003373,0.003064,0.007512,0.01072,0.004778,0.001031,0.001155,0.002687,0.005385,0.001468,0.003348,0.003128,0.001097,0.003459,0.003544,0.002864,0.001206
1850.0,0.004997,0.00123,0.003548,0.005285,0.005325,0.008873,0.01401,0.001237,0.001244,0.002897,0.003617,0.001242,0.003152,0.003636,0.001289,0.004918,0.003494,0.003699,0.001828
1855.0,0.014236,0.001322,0.003967,0.004912,0.009225,0.009892,0.005285,0.00211,0.00136,0.003127,0.004231,0.002345,0.003709,0.003383,0.009018,0.013275,0.003156,0.003595,0.001347
1860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
