180,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
210,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
240,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
270,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
300,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
330,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
360,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
390,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
420,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
450,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
480,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
510,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
540,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
570,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
600,3,payslip,{mitarbeiter_abwesenheiten_uri},48.8549618320611
630,3,payslip,{mitarbeiter_abwesenheiten_uri},0.0
660,3,payslip,{mitarbeiter_abwesenheiten_uri},67.78846153846149
690,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
720,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
750,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
780,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
810,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
840,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
870,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
900,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
930,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
960,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
990,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
1020,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
1050,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
1080,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
1110,3,payslip,{mitarbeiter_abwesenheiten_uri},100.0
