Target Time,Call ID,Service,Method,URI,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,ResponseTimes,10.07.2020;16:45:24656
14.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,8.5,9;8
14.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,7.666666666666667,8;7;8
14.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},4,0,0,9.5,9;9;12;8
14.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,8.6,8;10;9;8;8
14.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,1,0,0,8.0,8
15.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,5,0,0,14.2,15;14;15;15;12
15.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},3,0,0,7.0,7;7;7
15.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},5,0,0,10.6,19;11;7;8;8
15.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,9.333333333333334,9;9;10
15.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},1,0,0,8.0,8
15.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,4,0,0,7.25,6;11;6;6
16.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,1,0,0,15.0,15
16.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,8.2,8;8;8;10;7
16.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},3,0,0,7.666666666666667,7;7;9
16.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},5,0,0,8.6,10;10;7;8;8
16.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},5,0,0,8.2,8;8;8;8;9
16.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,2,0,0,6.5,6;7
17.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,1,0,0,11.0,11
17.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,8.0,9;7
17.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},5,0,0,21.2,7;80;7;6;6
17.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},4,0,0,8.5,8;8;10;8
17.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},6,0,0,18.666666666666668,10;8;68;9;10;7
17.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,2,0,0,6.0,6;6
18.5,0,loon-service,GET,/api/v1/mitarbeiter/{mitarbeiterid}/ergebnisdaten?abrechnungsmonat={year}-{month}-01,4,0,0,11.75,11;13;10;13
18.5,1,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},2,0,0,8.5,7;10
18.5,2,loon-service,GET,/api/v1/holidays?from={year}&to={year_plus_2},1,0,0,28.0,28
18.5,3,loon-service,POST,{mitarbeiter_abwesenheiten_uri},3,0,0,8.0,8;9;7
18.5,4,loon-service,GET,{mitarbeiter_abwesenheiten_uri_range},4,0,0,7.25,7;8;7;7
18.5,5,loon-service2,GET,/api/v1/mitarbeiter/{mitarbeiterid}?valid_date=2020-{random_number}-01,6,0,0,5.5,6;6;5;5;6;5
